Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Braille Production Centre Singapore Association of the Visually Handicapped;Braille is a system of raised dots which enables the Blind to read with their fingers. It is available in different languages where each dot pattern or combinations of them is unique in the varied written form.At the Braille Production Centre reading materials in English are converted into Braille for clients of SAVH as well as other agencies keen to provide information for the Blind.Main ServicesTranscription of print materials into BrailleProduction of Tactile Diagrams and Braille SignagesEmboss Braille on print namecardsBraille Audit Service;httpswww.sgsocialsupport.comresourceYCFNzgdejcF;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;For more information on our services please call 6251 4331 ext 801 between 8am5pm Mondays to Fridays or email us at infobpc@savh.org.sg;Singapore Association of the Visually Handicapped 6251 4331 infobpc@savh.org.sg Website;httpswww.sgsocialsupport.comresourceYCFNzgdejcF
Care Coordinators LOVENILS;We raise funds to provide care coordinators to help guide patients and caregivers through the healthcare system. They work to overcome obstacles in the way of the patient getting necessary care and treatment. They provide emotional and community support through integrative therapies housing home and school visits educational talks identifying financial resources facilitating communication with healthcare providers and noninsured needs such as transportation and more.They help patients understand their diagnosis and any other concerns that may arise. The coordinators role is integral. It begins at the time of diagnosis and they help encourage and empower taking the children and their families through every step of the journey.;httpswww.sgsocialsupport.comresourceCqxB5FJpXf;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"LOVENILS   Leaflet  OneMap  contributors  Singapore Land Authority LOVE NILS Ltd.
1 North Bridge Road 1301 High Street Centre 
S179094 hello@lovenils.org Website";httpswww.sgsocialsupport.comresourceCqxB5FJpXf
Case Management  ABLE;ABLE is a social service agency that aims to enable the physically challenged to live with dignity and to have productive meaningful and independent lives.;httpswww.sgsocialsupport.comresource9sDJfbTQs4E;No Content Found;Please contact the organisation for more details.;ABLEs dedicated social workers help clients navigate around the social service system and coordinate referrals financial support and resources from the community and organisations. They also provide psychoemotional support for clients and their families to have better transitional care in their recovery journey. As the first point of contact ABLEs case managers will meet the psychosocial needs of clients and their family.;Applicants must be certified fit for rehabilitation by a Singaporeregistered medical practitioner before they undergo an initial assessment. Upon enrolment our rehabilitation team will develop an individual care plan in consultation with the client. Through goal setting active rehabilitation and regular reviews we aim to support our clients in their journey towards recovery and community reintegration. ABLE takes reference from the National Meanstesting framework to determine the applicants eligibility to receive subsidies for the rehabilitation services. Financial assistance is available to those in financial need. Applicants will be required to provide supporting financial documents. To apply for ABLEs rehabilitation services please download the registration form and submit the completed form by email to enquiries@ablesg.org .;"ABLE   Leaflet  OneMap  contributors  Singapore Land Authority 7A Lorong 8 Toa Payoh 0209 Agape Village 
S319264 6801 7460 enquiries@ablesg.org Website";httpswww.sgsocialsupport.comresource9sDJfbTQs4E
Catholic Aids Response Effort;It all began when Anne Webb was asked to visit and pray with an AIDS patient at the Communicable Disease Centre CDC. The bedridden patient was partially blind and wanted somebody to pray with him. In those days and to some extent even now PLWHAs were shunned by an AIDSphobic public. Her daughter Jackie Webb later took over her role when she was unable to carry on her prayer ministry.Jackie went on to form CARE in 1991.nbspReadnbspJackie Webbs account of our beginnings in her 2004 letter addressed to past President Michael Png.We were inaugurated as a lay apostolate ministry of the Catholic Church on 6 June 1992 with the approval of His Grace Archbishop Emeritus Gregory Yong.For a picture of what we were doing 10 years later clicknbspherenbspto read the historic description taken from the first CARE website.In the first ten years we did ward work. However this had to cease with the onset of SARS in 2002. From then on we switched our efforts to caring for the homeless and the destitute who were not hospitalised. After a number of temporary locations we established the first CARE Shelter at 11 Hillside Drive the former premises of St Josephs Convent in 2005. We then moved to 43 Toa Payoh Rise with the kind permission of the Good Shepherd Sisters in 2006.In 2014 we moved to our existing premises when the land at Toa Payoh Rise was acquired by the government for national development.In 2008 we initiated our NonResident Support Programme targeting at PLWHA women and their children. In the same year we started our Schools Outreach programme initially targeting Catholic secondary schools.Following a strategic review in 2009 in 2010 we initiated a Befrienders Programme aimed at providing a structured framework within which Volunteers may befriend and help our resident and nonresident PLWHAs and eventually those in our Follow Up programme. We also adopted Advocacy as a major thrust of our work to help create better understanding compassion and acceptance of PLWHAs by families employers and society.We were registered as a society in 2004 and a charity in 2006. In 2010 we were granted IPC status effective 1 November 2010 for 2 years.;httpswww.sgsocialsupport.comresourcenqdJPECDTdk;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Catholic Aids Response Effort 6353 5440 administrator@care.org.sg Website;httpswww.sgsocialsupport.comresourcenqdJPECDTdk
Cerebral Palsy Alliance Singapore;"Cerebral Palsy Alliance Singapore CPAS is a social service agency established in 1957. CPAS provides persons with cerebral palsy and multiple disabilities with early intervention special education rehabilitation services day activity centre programmes as well as vocational training and gainful employment in Singapore.
Through active advocacy and the support of equal opportunities for all persons with cerebral palsy and multiple disabilities CPAS hopes to empower these individuals by helping them realise their full potential and lead fulfilled dignified lives. Driven by our core values of hope empowerment aspiration respect and trust the organisation is focused on delivering fully integrated programmes and services at the highest standards. At present we look after over 700 clients ranging in age from a few months to 55 years old.";httpswww.sgsocialsupport.comresourceNkq2GAHanLV;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Cerebral Palsy Alliance Singapore   Leaflet  OneMap  contributors  Singapore Land Authority 65 Pasir Ris Drive 1 
S519529 6585 5600 hqadmin@cpas.org.sg Website";httpswww.sgsocialsupport.comresourceNkq2GAHanLV
Christian Outreach to the Handicapped;The Emmanuel Activity Centres are located at 2 locations  Tampines and Toa Payoh.Our day activity programmes are provided on weekdays Monday  Friday 9am  3pm.We provide a caring environment and work to promote more fulfilling lives for persons with disabilities.To enhance the quality of life of our beneficiaries our range of activities includenbspTraining in Activities of Daily Living covering personal grooming feeding mobility toileting.Training in Community Living Skills such as social skills community mobility using public facilities community activities include sports amp games performing arts art amp craft home living household chores.Community Integration ProjectsHolistic and spiritual development through Biblebased instructions and activities.Physiotherapy where required.;httpswww.sgsocialsupport.comresourceks3KxXEeaT;No Content Found;Individuals aged between 18 and 55 years old. Persons above 55 years may participate in our centre activities. Entry however will be on a casetocase basis depending on the condition of their health. Those who have an intellectual disability IQ below 70 and may have other accompanying conditions such as down syndrome cerebral palsy autism spectrum disorders ASD speech impairment hearing impairment physical disability epileptic fits and others.;The cost of caring for one person with disability client is about S1800 a month. Our fees range from S20 to S900 based on government means testing and COH fee subsidy which is determined by the household income of the client. We rely heavily on donations from individuals churches and companies to support our daytoday operations and to provide fee subsidies or waivers and other forms of assistance to our beneficiaries clients from disadvantaged families.;Applications All applications for admission to COH Day Activity Centre Programs must be made through SG Enable using the following form Day Activity Centre Referral Form 2016 Please contact SG Enable directly for assistance in filling this up. You may reach them at 18008585 885 or For more details please see SG Enable Day Activity Centres;"Christian Outreach to the Handicapped   Leaflet  OneMap  contributors  Singapore Land Authority Block 414 Tampines Street 41 01301 
S520414 6787 3200 admin@coh.org.sg Website";httpswww.sgsocialsupport.comresourceks3KxXEeaT
Chronic Obstructive Pulmonary Disease Association Singapore;;httpswww.sgsocialsupport.comresource2Eb4x5CSQ;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Chronic Obstructive Pulmonary Disease Association Singapore contactus@copdas.com Website;httpswww.sgsocialsupport.comresource2Eb4x5CSQ
Community Mammobus BCF;"To encourage more women to go for a mammogram screening Singapore Cancer Society SCS Breast Cancer Foundation BCF and National Healthcare Group Diagnostics NHGD are making such screening more affordable by providing funding assistance through a Community Mammobus Programme starting from 1 February 2018.
Who should go for Breast Screening

Women aged 40 years old amp above Singapore Citizen amp Singapore PR
Have not gone for mammography in the last
 12 months 4049 years old
 24 months 50 years old amp above
Have no breast symptoms such as breast lumps or nipple discharge
Have not been breastfeeding for the past 6 months
Not pregnant

Note Patients with mobility aids are advised to have their mammogram screening done a breast screening centres.

Women aged 40 to 49 years old can screen for breast cancer but they should talk to their doctor about the benefits and limitations of mammograms in this age group so that they can make an informed choice about going for screening.";httpswww.sgsocialsupport.comresource5xDLTDsz8NW;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;How can I book for Mammogram Screening on Mammobus Book the Mammobus for community  corporate events or complementary breast cancer awareness talks alongside a Mammobus screening e.g. Health Screening Day Staff Wellness Day Family Day Contact BCF at 6356 0123   Whatsapp to 9365 0864 OR email to mammobus@bcf.org.sg;Breast Cancer Foundation 6356 0123 mammobus@bcf.org.sg Website;httpswww.sgsocialsupport.comresource5xDLTDsz8NW
Community Nurse Post Woodlands Social Centre;COMMUNITY NURSE POST CNPPREVENTIVE HEALTH CHECKS NEAR YOUIn partnership with Woodlands Health this initiative provides free preventive health checks for residents above the age of 40 in the Woodlands community. Nurses will provide basic services include eyesight blood sugar and blood pressure tests.;httpswww.sgsocialsupport.comresourceBV7GABmZ6Hb;No Content Found;Residents above the age of 40 in the Woodlands community;Please contact the organisation for more details.;The Community Nurse Post runs every 1st and 3rd Friday  from 200pm500pm by appointment only . To book a slot call us at 6365 5234  or email info@wsc.org.sg .;"Community Nurse Post Woodlands Social Centre   Leaflet  OneMap  contributors  Singapore Land Authority 830 Woodlands Street 83 0133 
S730830 The Community Nurse Post runs every 1st and 3rd Friday from 200pm500pm by appointment only. 6365 5234 info@wsc.org.sg Website";httpswww.sgsocialsupport.comresourceBV7GABmZ6Hb
Day Care Centre  Singapore Association of the Visually Handicapped;The Day Care Programme was set up to assist the visually impaired elderly to engage actively in both physical and mental activities while their families or caregivers are at work. The Centre introduces to seniors ideas about living with visual damage and provides a socially supportive peer group which help to reduce feelings of isolation difference and loneliness. There was also sharing of experiences among the clients. Our goal is to serve visually impaired senior to function more effectively in their homes and community with goal of independence.nbsp;httpswww.sgsocialsupport.comresourcecAszzQ4e8au;No Content Found;Please contact the organisation for more details.;Activities DCC provides the following recreational activities with the support of volunteers a Celebrations  Festival  Birthday b Games  Indoor  Outdoor  Conversational  Card Games and Puzzles c Exercise  Health  Hand and eye exercise  Zumba Gold Chair  Nature Walks d Skills  Arts and Crafts  Singing  Simple Cooking and Baking e Sharing  Reminiscences through a WalkDownMemoryLane  Update of Government Current Affairs E.g. Budget 2019 CHAS or Pioneer card etc.  Update of latest News;Day Care Centre operates during daytime from 8.30 am to 3pm Monday to Friday in a safe supportive cheerful environment. Please contact us at 6251 4331 ext 601 or 916 for enquiries. Alternatively you may email us at enquiries@savh.org.sg;"Singapore Association of the Visually Handicapped   Leaflet  OneMap  contributors  Singapore Land Authority 47 Toa Payoh Rise 
S298104 Monday to Friday
8.30 am to 3pm 6251 4331 enquiries@savh.org.sg";httpswww.sgsocialsupport.comresourcecAszzQ4e8au
Day Care Programme Singapore Cheshire Home;The Homes rehabilitation programme is designed to enable the physically disabled to achieve their optimum level of independence.Our Day Care Centre welcomes clients from 9 am to 4 pm Monday to Friday except public holidays. We provide lunch and two teas to Day Care clients.Our Day Care Centre can accept up to 50 clients offering programmes that are specially catered for every individual to help them achieve an optimal level of independence.To optimise the rehabilitation of our beneficiaries we welcome caregivers to attend the Day Care programme so that they can be trained to carry out similar activities with their charges at home.Click on each section below for more details.;httpswww.sgsocialsupport.comresourceXyJwWD2yLtx;No Content Found;Singapore Citizens or Permanent Residents Age 18 years and above Physically disabled Without mental illness or behavioural problems Mobile withwithout aids Able to feed and toilet with minimal assistance Free from infectious or contagious diseases;Services Physiotherapy and occupational therapy Counselling Group activities e.g. outings games and gardening Transportation We have four vehicles which we use to fetch our beneficiaries for their medical appointments homeleave and to attend our Day Care Centre. Where seating capacity permits transport for our Day Care clients along the Homes designated routes can be arranged.;Please contact the organisation for more details.;"Singapore Cheshire Home   Leaflet  OneMap  contributors  Singapore Land Authority 159 Serangoon Garden Way 
S556056 6284 0966 enquiries@cheshirehome.org.sg Website";httpswww.sgsocialsupport.comresourceXyJwWD2yLtx
Day Rehabilitation Centre Sunshine Welfare Action Mission;The Day Rehabilitation Centre provides the latest and proven eminence of rehabilitative program for clients who suffer from stroke Parkinsons disease postfracture deconditioning recurrent falls and others. Our trained Physiotherapist Occupational therapists and other health professionals work with different clients to achieve their highest level of potential for recovery and eventually be connected again to the community.We are currently servicing clients fromAdmiralty Ang Mo Kio Marsiling Sembawang Thomson Woodlands and Yishun;httpswww.sgsocialsupport.comresourceCETRDNW8h4t;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Sunshine Welfare Action Mission   Leaflet  OneMap  contributors  Singapore Land Authority No.5 Sembawang Walk 
S757717 6257 6117 enquiry@swami.org.sg Website";httpswww.sgsocialsupport.comresourceCETRDNW8h4t
Dedicated North East Ambulance Service North East CDC;The Dedicated North East Ambulance Service provides subsidised ambulance services to lowincome residents with chronic health problems and are immobile. This enables beneficiaries to travel back and forth from their homes to places of treatment.;httpswww.sgsocialsupport.comresourcegZW5VxD5yN;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Email the completed Application Form and supporting documents to NortheastCDC@pa.gov.sg  OR Complete the Online Form and upload relevant supporting documents. You may submit additional documents to NortheastCDC@pa.gov.sg . If you have any further queries you may email us at NortheastCDC@pa.gov.sg .;North East CDC 6424 4000 NortheastCDC@pa.gov.sg Website;httpswww.sgsocialsupport.comresourcegZW5VxD5yN
Dedicated Transport Specially for People with Disabilities  Elderly HWA;Our special needs transportation schemes deploy a fleet of wheelchairaccessible vansbuses. These specially adapted vehicles provide ready transportation for our clients with mobilityrelated disabilities enabling them to commute to and from work school vocational training hospitalrehabilitation visits andor recreational activities.Upholding the belief that our fellow community members with disabilities should not be denied transportation opportunities we introduced our dedicated transport services in 1980. These purposebuilt vehicles equipped with hydraulic lifts have helped to fill the gap in transportation for the physically challenged allowing them access to an affordable and reliable transportation means.;httpswww.sgsocialsupport.comresourcevA5KVtkwJ9J;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Apply through the website  httpshwa.org.sgtransportservices;"HWA   Leaflet  OneMap  contributors  Singapore Land Authority 16 Whampoa Drive 
S327725 6254 3006 hwa@hwa.org.sg Website";httpswww.sgsocialsupport.comresourcevA5KVtkwJ9J
Diabetes Singapore;Diabetes Singapore is the only registered charity organization dedicated solely to the fight against diabetes in Singapore since 1971. In line with the International Diabetes Federation Diabetes Singapore has observed World Diabetes Day annually since 1991 with talks lectures and exhibitions for members and the public. We are proud to state that in 2021 Diabetes Singapore marked its 50th Anniversary. Beyond 50 years we continue to retain our focus on the prevention and management of diabetes whilst extending our services to overall chronic disease management.  Our range of services include various screenings to monitor chronic conditions and diabetesrelated complications Diabetic Retinal Photography eye screening Diabetic Foot Screening HbA1c Test Lipid Profile Counseling and service touchpoints at 2 clinics and 2 mobile vans.;httpswww.sgsocialsupport.comresourcee4JuedFZ3Lc;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Diabetes Singapore Website;httpswww.sgsocialsupport.comresourcee4JuedFZ3Lc
Dover Park Day Care;People with advanced illnesses may gradually become homebound due to the decline of their functional status. As a result they may be socially isolated. Dover Park Day Care focuses on providing psychosocial and therapybased care to improve the quality of life for patients through social engagement and meaningful activities.R.I.S.E. Restitutive.Integrative. Supportive. Empowering is a curated 12week programme that empowers participants with skills and confidence to selfmanage breathlessness on their own in the community  through symptom monitoring physical rehabilitation building selfawareness and confidence education and psychosocial support for behavioural change.With day care service caregivers are also able to get respite care while their loved ones are being cared for.nbsp;httpswww.sgsocialsupport.comresource2Yc24ZGZRd;No Content Found;Who We Serve Individuals diagnosed with advanced terminalillness cancer or noncancer with a prognosis of less than 1 year. Whose symptoms are stable and controlled and are functionally able to tolerate sitting and traveling to Day Care. Clients with physical and psychosocial care needs that require day time support monitoring and maintenance. This includes those isolated at home due to advanced illnesses and who wish for community and social interaction and to participate in meaningful activities. Individuals with chronic advanced lung diseases R.I.S.E Programme;Activities Art therapy Music therapy Group Maintenance Exercises Namaste Care Haircutting by volunteers Karaoke Games Bingo Mahjong etc. Gardening Art  Craft Weekly Project Lim Kopi volunteerled initiative offering local Kopitiam toasts and beverages Festive Celebrations Caregiver Support and Respite Care;Charges Day Care Service is fully funded including transport excluding adhoc consumables which are MediSave claimable. Contact Us;"Dover Park Day Care   Leaflet  OneMap  contributors  Singapore Land Authority 1 Tan Tock Seng Link
TTSH Integrated Care Hub 
S307382 Opening Hours

Monday to Friday
10.00am to 3.00pm

2way wheelchair transport is provided at pickupdropoff point. 

Breakfast Lunch and Tea Break are provided. 6500 7272 info@doverpark.org.sg Website";httpswww.sgsocialsupport.comresource2Yc24ZGZRd
Dover Park Home Care;Dover Park Home Care supports patients who wish to be cared for and pass on in the comfort of their own homes. Started in 2011 it provides 247 home palliative care to patients with advanced illnesses at home including after hours oncall service.;httpswww.sgsocialsupport.comresourceznqnqrwSSv;No Content Found;Patients diagnosed with an advanced illness with a prognosis of less than 1 year Patients with cancers and noncancers such as endstage organ failure and advanced dementia;What We Provide A multidisciplinary team of nurses doctors medical social workers music and art therapists who provide physical psychosocial and spiritual support. Oncall service 24 hours a day 7 days a week. Regular reviews by nurses scheduled according to patients needs. Visits by the doctors when medical attention is needed. Advance Care Planning discussions Training of family members and caregivers to ensure patients comfort at home. Recommend and assist in equipment loans from vendors if needed.;Charges Home Care Service is fully funded excluding adhoc consumables which are MediSave claimable. Contact Us;"Dover Park Home Care   Leaflet  OneMap  contributors  Singapore Land Authority 1 Tan Tock Seng Link
TTSH Integrated Care Hub 
S307382 6500 7272 info@doverpark.org.sg Website";httpswww.sgsocialsupport.comresourceznqnqrwSSv
