Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Cancer Treatment Fund  SCS ;"This fund provides financial assistance to needy cancer patients to subsidise part of their cancer treatment costs. Cancer patients are referred to the Society by their healthcare professionals or medical social workers from various restructured hospitals in Singapore.
Since the inception of this fund in 2005  more than S 18.70 million in aid was disbursed  assisting more than 5 500 patients.";https   www.sgsocialsupport.com resource rc-k79bj54H;No Content Found;Singaporeans or Permanent Residents  there are exceptions for non-Resident applicants whose parents spouse children are Singaporeans or Permanent Residents  and reside in Singapore for a continuous period of not less than 5 years  Patients must be subsidised in a restructured hospital Patients who meet the medical and means-test criteria administered by SCS;Successful applicants will receive subsidies for the approved drug s  or treatment s  of up to 100  or  6 000 per cycle month  whichever is lower. The subsidy is limited to a maximum of  50 000 per person.;The necessary application forms may be found at the link. Please approach your doctor or medical social worker to complete and submit your application forms  and then send them to welfare@singaporecancersociety.org.sg. Alternatively  you may contact us for more information. Documents Required Copy of NRIC  front and back  of patient and immediate family members staying in the same household The most recent  bank statement or passbook entry  and payslip or income tax assessment form  and 15 month CPF transaction history statement  and Cash investment Statement  if applicable  Patient referral form and medical report s   i.e. scan report s   blood test report s  and or histopathology report s   provided by treating physician MediFund certificate  if applicable ;Singapore Cancer Society 1800 727 3333 welfare@singaporecancersociety.org.sg Website;https   www.sgsocialsupport.com resource rc-k79bj54H
Chan Chiew Ping Fund  Trailblazer Foundation ;The Chan Chiew Ping Fund offers sponsorship in the following main areas In education  the Fund helps bright young women from Singapore and other ASEAN countries realise their potential by providing financial assistance for their studies in Singapore   our sponsorship is in the form of bursaries offered through the polytechnics and the Institute of Technical Education.In the medical field  the Fund has funded lung cancer research and subsidised drug treatment for lung cancer patients.;https   www.sgsocialsupport.com resource uNNF7MKkrcA;No Content Found;;Please contact the organisation for more details.;Individuals and organisations who are seeking funds can submit a brief proposal  of no more than two pages  covering a brief description of the following  yourself or your organisation  the proposed course of study  full name  school name  location  commencement date  duration  or project  objectives   reason for choosing the proposed course of study  project objectives  target beneficiaries and target outcome   for organisation only   breakdown of total cost  in SGD  or budget  amount requested  in SGD  and intended use of the fund  other funding applied or received  in SGD  for the proposed course of study or project  if any  family financial situation    for individual only   aspirations or future plans    for individual only   other supporting information  if any. Additional documents required for individual applicants  Curriculum Vitae  CV . Acceptance Letter from school. Duly completed application form. Please click here for the form. Hardship Cases Social Workers may apply for your client who needs financial assistance. Please click here for the application form. You are required to provide a report of your client including an assessment of financial needs and your recommendation.;"Ms Karen Ng Ms Lily Kang     Leaflet   OneMap   contributors   Singapore Land Authority 456 Alexandra Road
 14-01 Fragrance Empire Building 
S119962 6909 7062 6909 7050 trailblazer@trustedservices.com.sg Website";https   www.sgsocialsupport.com resource uNNF7MKkrcA
Children Cancer Foundation Financial Assistance scheme;"CCF Financial Assistance  FA  scheme aims to help families who are facing financial hardship when their child is diagnosed with cancer. Families may face hefty medical expenses as well as new expenses arising from caring for their child. CCF helps to ease the financial burden by providing financial counselling and assistance in cash or in-kind to needy families of children with cancer  as well as connecting them to other relevant resources.
The FA scheme includes 

Food and maintenance
Transport
Medical cost
Schooling assistance";https   www.sgsocialsupport.com resource vEG52TEGmvy;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Children Cancer Foundation     Leaflet   OneMap   contributors   Singapore Land Authority 535 Kallang Bahru   02-01  GB Point 
S339351 CCF Community Office will be open every Tuesdays to Thursdays  except public holidays . Appointments are strongly encouraged before your visit. 6229 3701 ccfadmin@ccf.org.sg Website";https   www.sgsocialsupport.com resource vEG52TEGmvy
ComCare Short-to-Medium Term Assistance  SMTA ;Provides temporary financial assistance for lower-income individuals or families who are temporarily unable to work  looking for a job or earning a low income and require assistance.;https   www.sgsocialsupport.com resource g5zkAfhybCu;No Content Found;Singapore Citizen or Permanent Resident  at least one immediate family member in the same household must be a Singapore Citizen       Have little or no family support  savings or assets to rely on for your daily needs      Looking for work or temporarily unable to work due to illness or have to care for children  elderly or other dependants      Monthly household income per capita of  800 and below  each applicant s specific financial circumstances will be assessed       Even if your income exceeds these guidelines  you can still approach a Social Service Office for assessment if you face financial difficulties. The SSOs will assess each household s needs such as employment  family and finances to ensure that the assistance we provide is holistic.;Please contact the organisation for more details.;To apply  Online via SupportGoWhere Alternatively  visit your nearest Social Service Office to apply in person. Each SSO administers ComCare financial assistance and helps applicants to access other forms of assistance they may need  such as employment assistance or family services. You ll need to provide  Your identity card or birth certificate  of applicant and all household members    Note  NRIC   FIN of main applicants will not be required for online applications as the login will be via Singpass. If applicants   household members had provided these identification documents in earlier ComCare applications  they will not be required again.  Updated bank account passbook s    statement s  of applicant and all household members   showing clearly the latest transaction details of at least 1 month Other supporting documents  if relevant   Latest utility bill s   e.g. Singapore Power  SP   private electricity retailers  Latest Medical Certificate  with duration and fitness for work status  Pay-slips   Employment contract  for employment without CPF contributions  Latest employment   termination letter  for recent changes in employment status  Insurance Letter  for lump-sum   regular payouts by private insurer  Any other supporting documents The collection  use or disclosure of personal data of relevant individuals was applied in the development of policies and services for lower-income households. In addition to the Personal Data Protection Act  there exists strict policies  processes and safeguards in place to ensure the proper use and protection of personal data by the Government.;ComCare Short-to-Medium Term Assistance  SMTA  1800 222 0000 Ask SSO@msf.gov.sg Website;https   www.sgsocialsupport.com resource g5zkAfhybCu
Community Support Scheme  City Harvest Community Services Association ;To provide support for families residing in the vicinity of our centres. Type of support include referrals  counselling or financial assistance.;https   www.sgsocialsupport.com resource X8D99zrAKnP;No Content Found;Families residing within the same postal code as our centres  currently HOJ Mountbatten  postal code starting with  391  and HOJ Tampines  postal code starting with  520   ;Amount  Up to  300 per disbursement Period of support  Up to 12 Months;Please contact the organisation for more details.;City Harvest Community Services Association Website;https   www.sgsocialsupport.com resource X8D99zrAKnP
Compassion Fund;Compassion Fund is a crisis response fund supporting students from low-income families facing a recent death  an illness  or an accident of a family member  resulting in loss of income.;https   www.sgsocialsupport.com resource JKZdjrMcWgy;No Content Found;Please contact the organisation for more details.;Duration of Assistance This crisis response financial assistance is geared towards granting respite to the family in their time of need. Assistance will be short term  hence typically between 3 to 12 months subject to review and assessment. For longer-term assistance  Compassion Fund will work with the referring agency school and family  to develop holistic and systemic support in the long run.;Forms CF Application Form The application form for Compassion Fund can be downloaded via  CF Application Form 2023  Word Format  CF Application Form 2023  PDF Format  For more information on our criteria  please contact us or refer to the application form. Schools  Kindergartens  VWOs  Family Service Centres  hospital MSWs and all helping agencies can apply for Compassion Fund  with consent  using the above application form. Please scan and email the duly completed application form with supporting documents to manager@compassionfund.sg or contact us at  Tel  6265 0291 Fax  6265 0271;"Compassion Fund     Leaflet   OneMap   contributors   Singapore Land Authority 23 Leng Kee Road 
S159095 6265 0291 manager@compassionfund.sg Website";https   www.sgsocialsupport.com resource JKZdjrMcWgy
Credit Counselling Singapore  CCS ;Credit Counselling Singapore  CCS  is an independent  non-profit  Social Service Agency. CCS is the only organisation recognised by The Association of Banks in Singapore  ABS  for our commitment in helping debt-distressed individuals address their unsecured debt problem through counselling  education and facilitating debt repayment arrangements  where suitable.;https   www.sgsocialsupport.com resource Dwu8RGfdJEA;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Credit Counselling Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 51 Cuppage Road   07-06  
S229469 9.00 am to 6.00 pm
Mondays - Fridays  except Public Holidays  6225 5227 enquiry@ccs.org.sg Website";https   www.sgsocialsupport.com resource Dwu8RGfdJEA
CWS Bursary  Catholic Welfare Services ;Catholic Welfare Services  CWS  is a non-profit  social service agency founded in 1959 with the aim of uplifting the lives of the less fortunate in the community. Following in the spirit of the Good Shepherd   to lead people towards love and fulfilment   and the spirit of the Good Samaritan   to help those who have fallen along the way   CWS provides various social service programmes and services to support a diverse range of beneficiaries.CWS s bursary programs help many children overcome financial barriers to education  and provide deserving students with the educational opportunities they deserve.;https   www.sgsocialsupport.com resource BmvyfM-UDLq;No Content Found;Criteria Checklist  Students who do not fulfill all criteria will be assessed on exceptional basis   Housing Type   Max. up to HDB 4-room flat Per Capita Income  PCI    Max. up to  750  Total household income divide by total number of household member . Student must be enrolled in a government government-aided school. At least 75  attendance from previous academic year  Not applicable for Primary 1 students . Minimum average grade to be at least 50   Not applicable for Primary 1 students . This application is limited to 2 applicants per family. All student s  in this application has have yet to receive 2 years of CWS Tay Chay Nam Bursary. Exceptional Case Criteria Checklist  Extenuating Circumstances   Single-parent household No parental support Family has one or more child ren  under the age of 18. One or both parent s  is medically certified to be unfit for work on a long-term basis.;For more details regarding bursaries and scholarships for both youth and adult learners  please call us at 6333 5484 or email us at socialwork@catholicwelfare.org.sg .;For the most up-to-date copies of the CWS Bursary application form  please retrieve them from the website at https   catholicwelfare.org.sg our-programmes-services  For self-referrals and referrals from external social service agencies schools  please send scanned copies of the completed application form and supporting documents to socialwork@catholicwelfare.org.sg Or mail hardcopies to  Catholic Welfare Services 55 Waterloo Street   06-01  Singapore 187954;"Catholic Welfare Services 55 Waterloo Street  06-01 
S187594 6333 5484 socialwork@catholicwelfare.org.sg Website";https   www.sgsocialsupport.com resource BmvyfM-UDLq
Debt Advisory Centre  AMP Singapore ;The Debt Advisory Centre  DAC   which was launched in 2013  is a one-stop centre that assists individuals facing debt problems through a three-pronged approach  advice  educate and research. It provides a roadmap for debtors to have a clearer picture of the options that are available to them.In addition  DAC clients attend support group sessions where they share their experiences and gain emotional support from others facing the same problem. They also attend financial literacy workshops to prevent them from creating new debts while they work to resolve their current debt issues.The DAC also acts as a platform to collect data for research on the extent of the debt problem within the Malay Muslim community.;https   www.sgsocialsupport.com resource whYdSWjp4Sv;No Content Found;DAC is open to individuals from all races and religious affiliations  who are facing debt problems.;Types of Assistance One-to-one consultation  open to public  Support group sessions  for registered clients only  Seminar   workshops  for registered clients only  Outreach Education DAC also plays an active role in imparting financial literacy and other personal development skills to clients and members of the public through financial literacy talks and workshops with youths  young adults  as well as those from less privileged households. DAC equips the adults with personal and technical competencies  instrumental to their personal development and in enhancing their capabilities both at home and at the workplace.;Call the AMP Helpline at 64163960 or 64163961 to make an appointment for assessment For further enquiries about the programme  email to helpliners@amp.org.sg;"AMP Singapore     Leaflet   OneMap   contributors   Singapore Land Authority 1 Pasir Ris Drive 4  05-11 
S519457 Mon to Fri   9.00 am to 6.00 pm
Closed on Saturdays  Sundays and Public Holidays 6416 3960 6416 3961 helpliners@amp.org.sg Website";https   www.sgsocialsupport.com resource whYdSWjp4Sv
Debts Counselling  Legal Illegal Moneylenders  - Arise2care;We have many years of experience of acting as a mediator between borrowers and the legal moneylenders. We also partner and share resources with other organizations to provide assistance holistically to individuals and families trapped in over-borrowing issues.We serve all races and without religion prejudice to help those who are plagued with debts related to legal and illegal moneylenders.;https   www.sgsocialsupport.com resource Jpz6vbPWSkF;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Contact through website - https   arise2care.sg contact-us ;"Debts Counselling  Legal Illegal Moneylenders  - Arise2care     Leaflet   OneMap   contributors   Singapore Land Authority 5 Harper Road   02-01 A 
S369673 Mon - Fri 10 00 AM - 6 00 PM
Wed Night 7 30 PM - 9 30 PM 6909 0628 admin@arise2care.sg Website";https   www.sgsocialsupport.com resource Jpz6vbPWSkF
Education Support Programme  Sikh Welfare Council Singapore ;This Programme focuses on educational needs of children of families on SIWEC s assistance scheme   MOE Financial Assistance Scheme  FAS .The objective of the Education Support Financial assistance for Punjabi education for students from families who require financial assistance.We provide this assistance by giving financial which covers their school fees  books and uniforms  tuition assistance.We also provide counseling in education to such families to ensure the right priorities are placed on education to enable their next generation to stand on their own feet.;https   www.sgsocialsupport.com resource bjfR7s55NJT;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Form   Education Support Checklist;Sikh Welfare Council Singapore 6299 9234 admin@siwec.org Website;https   www.sgsocialsupport.com resource bjfR7s55NJT
Educational Support - Scholarships and Bursaries  Nam Hong Welfare Service Society ;Every year  Nam Hong Welfare Service Society offers scholarships and bursaries to students from low-income or disadvantaged family backgrounds to help relieve the burden of educational expenses in the hopes of encouraging them to strive forward despite their circumstances. We believe that such financial assistance during their course of study will motivate them to fulfil their full potential.;https   www.sgsocialsupport.com resource Gp4XSMwVzB9;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Nam Hong Welfare Service Society     Leaflet   OneMap   contributors   Singapore Land Authority Blk 111 Yishun Ring Road  01-375 
S760111 6257 9192 cares@namhongwelfare.sg Website";https   www.sgsocialsupport.com resource Gp4XSMwVzB9
Emergency Relief Scheme  Presbyterian Community Services ;The Emergency Relief Scheme  ERS  provides short-term relief to individuals and families in need of temporary financial assistance  regardless of race  religion  or nationality. The scheme enables them to meet their immediate needs while they seek long term help from other sources. Applications make take at least 2 to 3 weeks to be processed.The main eligibility criteria are immediate financial needs arising from sudden death  imprisonment or illness of the primary or secondary wage earner  lack of family support e.g. abandonment of the family elderly parents by a spouse children.;https   www.sgsocialsupport.com resource 9TccD5NjWMv;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;To Apply for Yourself To Apply on behalf of someone else;"Presbyterian Community Services     Leaflet   OneMap   contributors   Singapore Land Authority Blk 105 Jalan Bukit Merah
 01-1912 
S160105 6334 4445 swc@pcs.org.sg Website";https   www.sgsocialsupport.com resource 9TccD5NjWMv
Emmanuel Second Chance Education Programme  Catholic Welfare Services ;The Emmanuel Second Chance Education   ESCE   Programme is one of the several life-changing programmes through education run by the Catholic Welfare Services  Singapore. The programme is a scholarship and mentorship programme for those in difficult financial circumstances who need a second chance in life. ESCE aims to provide clients with the means to earn a better income and realise their full potential.A grant will be provided to individuals who best meet the requirements set forth by the Board of Trustees. Award amounts are at the discretion of the Board of Trustees.Applicants may be requested to attend interviews with the Board of Trustees. Successful recipients will be notified by post.;https   www.sgsocialsupport.com resource 249QMrYAWmD;No Content Found;Persons who having faced some adversity in their lives  had dropped out of their course of education  and desire a second chance at a brighter future by continuing their education at a college  university  vocational or technical school. There are no pre-specified restrictions on the type of course  the learning institutions or the age limits imposed on the applicants. The Board of Trustees will exercise its discretion on the suitability of the proposed course of study and the applicants based how likely the individual applicant would benefit from the Programme. Eligibility Criteria and guidelines  Proof of acceptance to higher education institute  Must have obtained acceptance to a part-time or full-time certification course of higher education or training  Conditional acceptance may be considered on a case-by-case basis  Employability  Proposed course of higher education of training should increase the applicant s employability. Second Chance Story  Missed out natural educational opportunities due to extenuating circumstances in the past and is currently seeking to gain higher education to better employment  financial opportunities. Commitment  Demonstrated by his or her application  personal interview and references that he she is committed to changing his her future by pursuing the proposed course of higher education or training. Financial Needs  Applicant is required to substantiate need for financial assistance.;The grant and training awards are subject to annual review and renewal. Besides receiving financial assistance  participants of the ESCE Programme  will also automatically be signed onto the CWS-ESCE Mentoring Programme under which each participant will be assigned a personal mentor counsellor who will journey with him or her throughout the duration of the programme.  Recipients of the ESCE awards are required to participate fully in the CWS-ESCE Mentoring Programme and such participation will be considered in the annual review of the awards.;For the most up-to-date copies of the ESCE Programme application form  please retrieve them from the website at https   catholicwelfare.org.sg our-programmes-services pane-2  Applicants must post the completed application form and all supporting documents to  Emmanuel Second Chance Education Programme Catholic Welfare Services 55 Waterloo Street  06-01 Catholic Centre Singapore 187954 Or email them to  Email  socialwork@catholicwelfare.org.sg;"Catholic Welfare Services 55 Waterloo Street  06-01 
S187594 6333 5484 socialwork@catholicwelfare.org.sg Website";https   www.sgsocialsupport.com resource 249QMrYAWmD
Family Assistance Programme  CDAC ;"We support low-income families to cope with their basic living and or education needs of their children and facilitate their transition to greater resilience and self-reliance. 
The assistance may include 

Grants for essential household bills  such as rental  utilities  childcare fees  student care  fees  etc.
Grocery vouchers to cope with daily living needs.
Guidance and support  in the area of  job search and skills upgrading. 
Family bonding activities. 
Guidance and support from Volunteer Family Befrienders to build resilience.
The Play-Based Programme that supports preschool children in strengthening their executive functions and overall educational development.
Volunteer-driven Mentoring and Tutoring Programmes  such as the following  
Supervised Homework Group  SHG -  to support academically weak Primary 4 to 6 students in their studies and to support their overall character development. 
Project YOUth Can Shine  YCS - to support Secondary 1 to 2 students in Mathematics and facilitate the development of 21st-century competencies such as Communication  Collaboration  Critical Thinking  Creativity and Compassion. 
Project RAISE  Realising Aspirations through Skills and Education  - to support case families to attain social mobility through the provision of grants for skills training and education as well as mentorship and guidance for parents and children.";https   www.sgsocialsupport.com resource 8LPVknYUAd5;No Content Found;Eligibility Criteria The Applicant or at least a family member  who lives in the same household  is a Chinese Singapore Citizen or Permanent Resident Gross monthly household income not exceeding  2 400 or gross per capita income not exceeding  800 Note  The approval of the application and the type of assistance rendered will be assessed and determined on a case-by-case basis.;Please contact the organisation for more details.;Applicants will be required to meet the designated caseworker for an assessment. Supporting documents are required. For appointments or further enquiries  please call us at 6603 5599 during office hours or email family@cdac.org.sg.;Family Assistance Programme  CDAC  6603 5599 family@cdac.org.sg Website;https   www.sgsocialsupport.com resource 8LPVknYUAd5
Family Development Programme - MWS;Research has shown that the mental stress of chronic debt and poverty hurts a person s ability to think clearly and make good decisions. MWS has developed MWS FDP  a proprietary debt clearance and savings matching programme to alleviate poverty by getting people out of debt and into asset building and saving. The programme is targetted at low income families living on per capita income of less than  850.;https   www.sgsocialsupport.com resource KW5SnQx6AGP;No Content Found;Please contact the organisation for more details.;Support Monthly financial assistance to help families cope with the cost of daily living expenses Monthly financial assistance to help with the cost of children s educational expenses Empower Debt Clearance and Savings Matching Schemes For every dollar of debt cleared by clients on their own  MWS will match with  2  to enable families to get out of debt faster For every dollar saved by clients on their own  MWS will match with  2  to enable families to build assets and plan for the future;Please contact the organisation for more details.;"Methodist Welfare Services     Leaflet   OneMap   contributors   Singapore Land Authority 70 Barker Road  05-01 
S309936 6478 4700 MWSfdp@mws.sg Website";https   www.sgsocialsupport.com resource KW5SnQx6AGP
