Name,Description,Link,Full Content,Who can apply,What to expect,How to apply,Contact,Source URL
Love Kuching Project,We are a community-based cat rescue group in Singapore that stands for loving the cats in our lives.,https://www.sgsocialsupport.com/resource/y9LYYmUnnT7,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,Love Kuching Project fundraising.lovekuchingproject@gmail.com Website,https://www.sgsocialsupport.com/resource/y9LYYmUnnT7
Mercy Relief,"Headquartered in Singapore, Mercy Relief was established in 2003 to respond to human tragedies and disasters in Asia Pacific.

Today, we are Singapore’s leading independent disaster relief agency with dedicated leadership, capacity building expertise and an affiliate network operating across the entire disaster management cycle.

Mercy Relief provides emergency aid within 72 hours of an appeal in the aftermath of a disaster. Our longer-term sustainable development programmes aim to uplift and empower communities in five key areas: water and sanitation, shelter, sustainable livelihoods, healthcare and education.

For the past 20 years, Mercy Relief has responded to more than 95 disasters with more than $46.1 million disbursed for relief missions and post-disaster projects across 28 countries. We have implemented more than 76 post-disaster projects and impacted over 2.7 million lives.",https://www.sgsocialsupport.com/resource/NFxaDwgMC9y,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Mercy Relief + − Leaflet | OneMap © contributors | Singapore Land Authority 160 Lorong 1 Toa Payoh, #01-1568 
S310160 6332 6320 intouch@mercyrelief.org Website",https://www.sgsocialsupport.com/resource/NFxaDwgMC9y
Philanthropreneur-in-Residence (PIR) (Quantedge Foundation),"Incubates social sector champions and helps them develop and scale up their best ideas. Beyond funding, residents will also receive holistic end-to-end support, including strategy development, networking opportunities, capacity building and executive support.",https://www.sgsocialsupport.com/resource/5UeTEUAru2J,No Content Found,Individuals,"The PIR programme seeks to distinguish from traditional grantmaking by supporting exceptional individuals to incubate ideas to improve social mobility in Singapore and create impact at scale. ​ It does so by providing a residency that offers end-to-end support (including but not limited to funding, strategy development, networking, capacity building and executive support from the Foundation’s staff who will journey alongside each PIR) to drive project development and bring ideas from conceptualisation to fruition, sustainability and scale.",Please refer to the site ( https://www.quantedge.org/philanthropreneur-in-residence.html ) for more information,Quantedge Foundation Website,https://www.sgsocialsupport.com/resource/5UeTEUAru2J
Project X,"Project X is the only non-profit organisation in Singapore that provides social, emotional, and health services to people in the sex industry.",https://www.sgsocialsupport.com/resource/rz3RY4hrz8n,No Content Found,Sex workers,"Project X provides services such as social support, legal knowledge, and sexual health screening for sex workers. Project X will provide support and advice on a case by case basis.",Call their contact line at +65 9060 9906 Contact their Telegram handle at @projectx_sg Email them at hello@theprojectx.org Fill in their contact form at https://theprojectx.org/get-help/,"Project X + − Leaflet | OneMap © contributors | Singapore Land Authority 155 Kitchener Rd 
S208528 Mon - Fri: 1.00pm - 9.00pm 9060 9906 hello@theprojectx.org Website",https://www.sgsocialsupport.com/resource/rz3RY4hrz8n
Ronald McDonald Family Room at IMH (Ronald McDonald House Charities),,https://www.sgsocialsupport.com/resource/Q2CpMcRztKF,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Ronald McDonald Family Room at IMH (Ronald McDonald House Charities) + − Leaflet | OneMap © contributors | Singapore Land Authority Buangkok Green Medical Park, 10 Buangkok View
Block 3 Basement Sunrise Ward and Child Guidance Clini 
S539747 6778 1934 contact@rmhc.sg Website",https://www.sgsocialsupport.com/resource/Q2CpMcRztKF
Ronald McDonald House @ NUH (Ronald McDonald House Charities),"Established and opened in January 2013, our Ronald McDonald House programme provides a place of respite for families, allowing them to be close to their hospitalised child at no cost.
Many families travel far from home to get treatment for their seriously ill children. Often, it can be a long time away from home, and family. For children facing a serious medical crisis, nothing seems scarier than not having their mom and dad close by for love and support. The Ronald McDonald House allows families to be steps away while their children are receiving treatment at NUH. Situated near the Paediatric Intensive Care Unit, the RMH is approximately 126 square meters of space. It has four ensuite bedrooms, a reading room, living room, dining room, laundry area and kitchenette.
Our Ronald McDonald House is staffed 24 hours, seven days a week, and offers a place to call home at no cost so families can afford the best care for their children.
In order to continue caring for their sick children, caregivers need to prioritise their wellbeing and keep themselves healthy and nothing beats a hearty meal after a long day of caregiving. For the convenience of our families, we now also provide ready-to-eat meals twice a week.
The 4-bedroom House has been able to serve over 930 families, or over 11,000 room nights.",https://www.sgsocialsupport.com/resource/qfWe9SEfTUT,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"Ronald McDonald House Charities + − Leaflet | OneMap © contributors | Singapore Land Authority 5 Lower Kent Ridge Road
National University Hospital, Main Building Level 4 
S119074 6778 1934 contact@rmhc.sg Website",https://www.sgsocialsupport.com/resource/qfWe9SEfTUT
SANA Step-Up Centre,"The setting up of the SANA Step-Up Centre where recovering persons and their family members can drop by for assistance was mooted in 2015, following the findings of the Taskforce on Drugs led by the Ministry of Home Affairs.
The first centre, at Sengkang began operations in 2015 and the second at Taman Jurong, opened its doors in 2019. In 2021, SANA opened the third centre at Woodlands.
The three centres – Step-Up @Sengkang, Step-Up @Taman Jurong and Step-Up @Northwest – enable recovering persons to intentionally “step up” to the challenges faced in their recovery and reintegration in a positive and supportive environment.
The Step-Up Centre is a walk-in facility that helps the recovery of clients from drug addiction by strengthening their social support networks. It is open to families of recovering individuals, their families and anyone seeking help.
All walk-in clients go through an intake assessment by our counsellors and are offered counselling.
Key Services Offered
Counselling
Support Groups 
Starter Pack
Financial Assistance
Family Engagement
Tattoo Removal (Step-Up @ Sengkang)
Job Assistance
Referral to Agencies",https://www.sgsocialsupport.com/resource/mgWCX9ca9g-,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"STEP-UP CENTRE@NORTHWEST + − Leaflet | OneMap © contributors | Singapore Land Authority ACE The Place Community Club
120 Woodlands Avenue 1 
S739069 Closed for renovation until further notice. 8666 6076 stepup.nw@sana.org.sg Website STEP-UP CENTRE@SENGKANG + − Leaflet | OneMap © contributors | Singapore Land Authority 2 Sengkang Square
Sengkang Community Hub
#05-01 
S545025 Monday: 9.00am – 6.00pm
Tuesday: 9.00am – 6.00pm
Wednesday: 9.00am – 6.00pm
Thursday: 9.00am – 9.00pm
Friday: 9.00am – 6.00pm
Saturday: 9.00am – 3.00pm 


Closed on 5th Saturday, Sunday and Public Hol 6385 0649 stepup.sk@sana.org.sg Website STEP-UP CENTRE@TAMAN JURONG + − Leaflet | OneMap © contributors | Singapore Land Authority 301A Corporation Road 
S619773 Monday: 9.00am – 6.00pm
Tuesday: 9.00am – 6.00pm
Wednesday: 9.00am – 6.00pm
Thursday: 2.00pm – 6.00pm
Friday: 9.00am – 6.00pm

Closed on Saturday, Sunday and Public Holidays 9847 5102 stepup.tj@sana.org.sg Website",https://www.sgsocialsupport.com/resource/mgWCX9ca9g-
Singapore Anti Narcotics Association,"“We assist people in recovery from drug addiction – helping them Rise Above drug abuse and negativity – to a full, new life of meaning and purpose. By informing people about drugs and drug use, we seek to support prevention in our community.”",https://www.sgsocialsupport.com/resource/dTUsq5CKeKD,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,SANA Website,https://www.sgsocialsupport.com/resource/dTUsq5CKeKD
Skills Development for Migrants (ACMI),"At ACMI, we provide vocational and language courses for migrants living in Singapore to improve and expand their skillsets holistically. These courses aim to equip them with practical skills that they can apply in their everyday life or cultivate an interest that they may not have had the time to pursue previously. Through attending these courses, migrants also forge bonds with like-minded individuals, building additional pillars of support in the community.",https://www.sgsocialsupport.com/resource/Fp93NvWbTCm,No Content Found,Please contact the organisation for more details.,"Courses Basic Practical English - Discover English through greetings, signs, and basic vocabulary and build up confidence in speaking. No English Assessment required Cooking - Be equipped with basic cooking skills such as steaming, boiling, pan frying, and grilling in Indian-fusion cuisine. Baking - Be equipped with basic baking skills and techniques in baking buns, biscuits, and cakes.","For any enquiries, please email sd.acmi@catholic.org.sg or call 6801 7444 / 6964 8000. Closed on Fridays, Saturdays & Public Holidays.","ACMI Closed on Fridays, Saturdays & Public Holidays. 6801 7444 sd.acmi@catholic.org.sg Website",https://www.sgsocialsupport.com/resource/Fp93NvWbTCm
Society for the Prevention of Cruelty to Animals (SPCA),"The Society for the Prevention of Cruelty to Animals (SPCA) is a non-governmental, registered animal welfare charity with IPC status. We rely mainly on donations from our supporters to continue our important role as animal protectors.
Approximately $4,000,000 annually is required to run all our services including 24/7 emergency rescues, cruelty &amp; welfare investigations, Singapore’s only community animal clinic, an adoption programme, education outreach, reuniting lost pets with owners, sterilisations for community animals, and a shelter for over 200 unwanted, abused or abandoned animals every month.",https://www.sgsocialsupport.com/resource/D92zxTMXKjN,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,"SPCA + − Leaflet | OneMap © contributors | Singapore Land Authority 50 Sungei Tengah Road 
S699012 6287 5355 enquiries@spca.org.sg Website",https://www.sgsocialsupport.com/resource/D92zxTMXKjN
SPCA Community Animal Clinic,"SPCA runs Singapore’s only non-profit community animal clinic. Every year, our clinic operations alone require $600,000. Clinic consultations are strictly by appointment.Who we serveAnimal welfare groups and sheltersBook an appointment for your rescued animal hereIndependent rescuersBook an appointment for your rescued animal hereCommunity cat &amp; dog caregiversBook an appointment for your rescued animal herePet Guardians requiring financial assistanceBook an appointment for your rescued animal hereCase HighlightsOur dedicated team sees over 20 animals daily.",https://www.sgsocialsupport.com/resource/XBPqW8BczrB,No Content Found,Please contact the organisation for more details.,Please contact the organisation for more details.,Please contact the organisation for more details.,SPCA Community Animal Clinic Website,https://www.sgsocialsupport.com/resource/XBPqW8BczrB
The Mission to Seafarers,"A Chance To Call HomeOur Flying Angel phone card is known by seafarers around the world and can be used to contact friends and loved ones. At our centres you’ll find wifi internet for Skype calls, as well as phone connections.Emergency HelpIf you are in trouble in a foreign port the Mission to Seafarers is there to help. Our chaplains can contact your family and find local support and advice. We are there for seafarers who have no one else to turn to.Health At SeaIt is often difficult to keep a healthy lifestyle when you are a seafarer. We have supplied some useful advice and links which we hope will help you to keep healthy on board – fitness, healthy eating, lifestyle advice etc.International Drop-in CentresWe have seafarers’ centres in 121 ports, offering food and drink, television, books and a place to relax away from your ship.Ship-VisitingOur chaplains visit hundreds of ships a day in ports around the world to give seafarers a friendly welcome and offer help, support and advice.Someone To Talk ToOur chaplains are good listeners. If you just need someone to talk to about worries or problems, they will be happy to sit with you and offer support and advice.Spiritual SupportMission centres provide Christian services, spiritual support and opportunities for prayer and quiet reflection. We serve seafarers of all beliefs and work in partnership with other faith groups to meet their spiritual needs, whatever they may be.TransportIn many ports our chaplains provide tra­­nsport to take seafarers to the nearest town for shopping and sightseeing, so that you can make the most of your time ashore.Welfare ServicesIf you’re having employment problems, have not been paid or need help accessing legal advice, our chaplains can help you to speak to the right people.",https://www.sgsocialsupport.com/resource/DYZ7HhRTkBH,No Content Found,Seafarers,Please contact the organisation for more details.,Please contact the organisation for more details.,"The Mission to Seafarers + − Leaflet | OneMap © contributors | Singapore Land Authority 52 Telok Blangah Road, #01-05 Telok Blangah House 
S098829 6737 2880 Website",https://www.sgsocialsupport.com/resource/DYZ7HhRTkBH
YouTube Nonprofit Program,"The YouTube Nonprofit Program helps nonprofits connect with supporters, volunteers, and donors.For many causes, video is a new but essential format for storytelling. With one billion viewers on YouTube every month, nonprofits of all sizes can use YouTube videos to share their stories with a global audience. You can find&nbsp;all the resources on the YouTube Nonprofit Program website",https://www.sgsocialsupport.com/resource/aDJTydCaUJc,No Content Found,"To check if your nonprofit is eligible to participate in the YouTube Nonprofit Program, review the Google Nonprofits eligibility guidelines .","As a YouTube Nonprofit Program partner, you can use these features designed for partners: Link directly to your site from your videos Optimize your content Dedicated technical support","A Google for Nonprofits account. Learn how to request a Google for Nonprofits account . A YouTube channel (and ID) for your organization. Learn how to find your channel ID or create a channel . The YouTube channel should be easily verified as belonging to your organization. Activate the YouTube Nonprofit Program Go to Google for Nonprofits and sign in with your organization’s administrative account. Under ""YouTube Nonprofit Program,"" click Get Started . Follow the steps. Google will review your request in 3 business days and will send you an email once the review is complete. Once the YouTube Nonprofit Program is activated, you can start using all the benefits available to nonprofits and channel features for YouTube creators .",Google Website,https://www.sgsocialsupport.com/resource/aDJTydCaUJc
