Name;Description;Link;Full Content;Who can apply;What to expect;How to apply;Contact;Source URL
Children Cancer Foundation Education Awards;"CCF Education Awards
The CCF Education Awards seek to offer assistance and recognition for the academic performance of beneficiaries who have undergone cancer treatment and have returned to school.";https   www.sgsocialsupport.com resource Fn5w4Ue9aMW;No Content Found;Beneficiaries who have undergone cancer treatment and have returned to school.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Children Cancer Foundation     Leaflet   OneMap   contributors   Singapore Land Authority 535 Kallang Bahru   02-01  GB Point 
S339351 CCF Community Office will be open every Tuesdays to Thursdays  except public holidays . Appointments are strongly encouraged before your visit. 6229 3701 ccfadmin@ccf.org.sg Website";https   www.sgsocialsupport.com resource Fn5w4Ue9aMW
Children Enrichment Programme  Children s Wishing Well ;Recognising that every child has different strengths  this program aims to provide holistic child development across 6 areas. We address basic needs so children can concentrate on things that matters and prepare them to become useful members of society.Academic Support a. Tuition conducted by MOE-registered former school teachers b. Additional 1-on-1 with volunteers for weaker studentsReading Club a. Volunteers read to children and organise activities related to the stories  themes b. The weekly sessions are to increase their language ability and interest in readingNon-academic electives  Music  sports  IT  arts  a. Regular lessons in music  sports  speech  amp  drama  art  IT  etc conducted by professionals and volunteers b. In recognition that not all children are academically-inclined  our  Reach for the Stars  programme identifies those who are talented in these areas to sponsor them for professionals training  and hence support their ambitions to pursue careers in these areasLife Skills a. Volunteers conduct training sessions on interview skills  personal grooming  cooking  public speaking  decision making  etc b. These life skills are an essential part of the holistic development for children  and can help them succeed later onCareer GPS a. Corporates host secondary school students to expose them to possible careers in different industries b. Where possible  they follow up with opportunities for internship  job shadowing  and or mentorship c. We also provide on-site counselling services for children and their familiesLearning Journey a. Corporates or volunteers organise and sponsor outings or events b. To educate and expose the children to experiences and knowledge outside the classroom;https   www.sgsocialsupport.com resource b-5ha6nGcJy;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Children s Wishing Well info@wishingwell.org.sg Website;https   www.sgsocialsupport.com resource b-5ha6nGcJy
Coalition Against Bullying for Children and Youth  CABCY ;"CABCY is a Voluntary Welfare Organisation set up to help children  youth and adults recognise the different forms of bullying  its effects on the targets of bullying and what can be done to help reduce or prevent bullying. CABCY exists to be a resource for children  youth  parents  teachers  child workers  social workers  counsellors and other people who work with children and youths to obtain help and advice on issues concerning bullying.
CABCY has been providing a range of services since 2005. These services include 
      Anti-Bullying Talk Workshop

Parent Consultations 
Volunteering Opportunities
Research and Publications
  e-Consultations";https   www.sgsocialsupport.com resource PB83VMXqngZ;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"Coalition Against Bullying for Children and Youth  CABCY      Leaflet   OneMap   contributors   Singapore Land Authority 10 Anson Road  International Plaza   12-12 
S079903 6223 3122 Website";https   www.sgsocialsupport.com resource PB83VMXqngZ
Code in the Community;"As the world continues to race ahead  too many kids are being left behind because of structural inequalities. Gender  infrastructure and urban poverty are just some of the factors that hold kids back through no fault of their own. Through code  we are creating opportunities for kids to lift themselves out of their circumstances.  
Code in the Community  CITC  is Singapore s largest free coding programme for kids from disadvantaged backgrounds. 
We provide free coding classes for kids 5-14 years old.";https   www.sgsocialsupport.com resource zsqDrra5s7d;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;"JustCo     Leaflet   OneMap   contributors   Singapore Land Authority JustCo International Plaza
10 Anson Road    05-01 
S079903 citc@saturdaykids.com Website";https   www.sgsocialsupport.com resource zsqDrra5s7d
Early Intervention Programme For Infants and Children  EIPIC   CPAS ;"The Early Intervention Programme for Infants and Children  EIPIC  at CPAS provides early intervention for children with one or more disabilities  and prepares them for admission into either a Special Education school or mainstream school.
Curriculum domains covered by the programme include 

Cognitive skills
Adaptive skills
Social skills
Fine  amp  Gross motor skills
Social-communication skills

OBJECTIVES

To maximise the developmental growth of each child by providing holistic and individual developmental programmes for children 6 years old or below  diagnosed with one or more disabilities
To provide family-centred support and training for the child
To provide rehabilitative  therapeutic and supportive services
To provide integration support to mainstream preschool";https   www.sgsocialsupport.com resource jjgsZeZzEd-;No Content Found;We will continue to make adjustments to our admission and initial screening in view of COVID-19 situation. We seek your understanding and will provide more details and information when we liaise with you via email  calls and tele-conferencing. Age from 6 months to 6 years old A child diagnosed with cerebral palsy  Autism Spectrum Disorder  chromosomal abnormalities  Down Syndrome  Global Developmental Delay  communication disorders or other developmental needs Singapore Citizen or Permanent Resident Only referrals from SG Enable are accepted. Please visit www.sgenable.sg for more information.;Please contact the organisation for more details.;Please contact the organisation for more details.;Early Intervention Programme For Infants and Children  EIPIC   CPAS  Monday to Friday from 8am to 5pm 6585 5647 hqadmin@cpas.org.sg Website;https   www.sgsocialsupport.com resource jjgsZeZzEd-
EDIcares;Parents of poor and needy families struggle to work  take care of their children and provide for their basic needs. nbsp  Some of these families receive regular food rations for daily sustenance and can scarcely afford diapers and milk powder for their children. nbsp  Many such mothers are malnourished themselves or are medically unwell  and so are unable to breastfeed their children.Milk and DiapersFrom 2018 onwards  we partnered with nbsp Prison Fellowship Singapore to provide milk and diapers to families in need.Besides relieving the tight financial situation of these families  the milk provided supports the physical growth of their children  many who are undernourished. With PFS  we extended the support to provide UHT milk to children older than 3 years old. PFS shared that there are families whose main meal consists of porridge  ikan bilis and vegetables  and these children often skipped breakfast and were hungry in school.Furthermore  we found out that by providing milk to school-going children  their school attendance and performance improved   they were no longer constantly hungry and their bodies received the nutrients they needed for optimal physiological development.;https   www.sgsocialsupport.com resource nTTXy-Sdw5X;No Content Found;Edicares work with Prison Fellowship Singapore  PFS  to support the families under them. Families that have one parent in prison or was an ex-convict can apply to PFS;Please contact the organisation for more details.;Please contact the organisation for more details.;"EDIcares     Leaflet   OneMap   contributors   Singapore Land Authority 3A International Business Park   08-16 ICON @ IBP
 
S609935 6908 7656 hsinee.chia@edis.sg Website";https   www.sgsocialsupport.com resource nTTXy-Sdw5X
Education Support Program  LOVE  NILS ;160 children are newly diagnosed annually with cancer in Singapore. Their suppressed immune systems often do not allow them to attend school during their six months to one-year treatment or longer when their remission is unstable.LOVE  NILS has aligned with a professional licensed tutoring company to provide one-to-one specialized twice-weekly tutoring sessions to support these patients and their siblings in their home and the hospital  online.;https   www.sgsocialsupport.com resource xHDYQZgHREM;No Content Found;Children with cancer treated in Singapore hospitals can register here  http   bit.ly LOVENILSEducationSupport;;Please contact the organisation for more details.;"Education Support Program  LOVE  NILS      Leaflet   OneMap   contributors   Singapore Land Authority LOVE  NILS Ltd.
1 North Bridge Road   13-01 High Street Centre 
S179094 hello@lovenils.org Website";https   www.sgsocialsupport.com resource xHDYQZgHREM
Elevate the Streets;"Elevate the Streets is an initiative that aims to bridge street subcultures with social services through workshops  events and outreach.
On 10th March 2019  some of us gathered in a cozy apartment  and we had a crazy idea. We wanted to apply our common love for breaking to serving a greater cause. Our central idea was simple  breaking had empowered us  and can similarly empower others.
Troubled and disaffected youths often benefit from having an anchor in their formative years to channel their energies productively. This led us to explore breaking as a way to reach out to youth communities. In fact  this concept of reaching out through hip-hop is a core part of the culture  tied in with its well-known elements of  Peace  Love  Unity and Having Fun .
With these thoughts and convictions  we started a movement that championed all that is positive about being involved in subcultures   the community  the values  and the potential for social impact. Through Elevate the Streets  we hope to become a gateway where outsiders can have an enriched understanding of what it means to practice b-boying  dj-ing  graffiti  parkour  and other subcultures in Singapore.";https   www.sgsocialsupport.com resource 3pQPhg5E5Zz;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;They can be contacted through form in their website;Elevate the Streets elevatethestreets@gmail.com Website;https   www.sgsocialsupport.com resource 3pQPhg5E5Zz
Epworth Family Welfare - Family Guidance Order  Epworth Community Services ;Epworth Family Welfare provides intervention programmes and services to help parents facing challenges in managing their children and youths below the age of 16 years old. These Pre-FGO programmes and services are designed to work with at-risk children and youths on their challenging behaviours  provide parenting skills for the parents  as well as build better family relationships. Under the Children and Young Persons Act  CYPA  passed in Parliament in 2019  parents and their children will have to attend the Pre-FGO programmes and services before they can seek further assistance from the Youth Court.  Click here for more information ;https   www.sgsocialsupport.com resource PkAqeWgyHtB;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Parents can now use this link to register for an appointment with Epworth Community Services.  You will need to log in using your Singpass. Alternatively  you may wish to contact us at 6715 3732 directly to register for an appointment.;"Epworth Community Services     Leaflet   OneMap   contributors   Singapore Land Authority Block 106 Bukit Batok Central 
 01-217 
S650106 6715 3732 Website";https   www.sgsocialsupport.com resource PkAqeWgyHtB
Epworth Foster Care  Epworth Community Services ;Epworth Community Services was appointed by the Ministry of Social  amp  Family Development  MSF  in September 2015 to set up the first Fostering Agency in Singapore  Epworth Foster Care.MSF hopes that by having Foster Agencies in the community  there will be better support for foster families and more foster parents can be recruited.Our mission is to provide quality care and support to foster parents  and connecting them to a wider network of resources. While the reintegration of foster children with their natural families are being worked at  foster families will be equipped to ensure the well-being and holistic development of foster children in a safe  nurturing and caring family environment.What do foster parents do Children are placed in foster care when they are no longer able to stay safely with their own natural families or next-of-kin. Children placed on MSF s fostering scheme require a safe  stable and nurturing home environment to grow and reach their potential. Foster parents provide loving homes for these children and give them the care that will help them heal and grow.By being a foster parent  you will be providing a loving and caring family environment for vulnerable children in need of care. Foster parents can make a very positive impact in the lives of these children.Reasons Why Children Come Into CareChildren come into care for the following reasons Children are victims of physical  sexual or emotional abuse.Children are victims of neglect or abandonmentParents have passed awayParents have been incarceratedParents suffer from physical or mental illness and are unable to care for their childrenParents are facing financial difficulties or experiencing crisis in their lives;https   www.sgsocialsupport.com resource RLuws6w3fh6;No Content Found;Who can Foster  The applicant must be a resident of Singapore The applicant must be at least 25 years old and married The applicant must be medically fit to care for children The applicant must have a minimum monthly household income of S 2 000 and a PCI of at least  700  The applicant should have attained secondary school education The applicant should have experience caring for and living with children and or exhibit strong parenting skills  and The applicant should be willing to provide and ensure a child-safe home environment for the foster child. The applicant must be willing to work with MSF and other professionals for the child s best interest.;Please contact the organisation for more details.;Become a foster parent Fill in the application form here and we will get in touch with you. You may also write us an email at fostercare@epworth.sg or contact us at 9119 8711  Whatsapp ;"Epworth Community Services     Leaflet   OneMap   contributors   Singapore Land Authority Block 106 Bukit Batok Central 
 01-217 
S650106 6562 2211 fostercare@epworth.sg Website";https   www.sgsocialsupport.com resource RLuws6w3fh6
Forte360;"Forte360 is a self-initiated initiative composed of students and alumni from local universities. We are driven to make a positive impact in students  education journey  especially for those from underprivileged backgrounds. We would like to emphasise Skills-Based learning to be cultivated from a young age  Upper Primary and Secondary School students .
Thus  we are looking to collaborate with non-profit organisations catering to students to plan and customise a programme series that incorporates hard  soft and socio-emotional skills at a pro-bono basis. Some of the Hard skills include Entrepreneurship  Financial Management  Coding and Basic Engineering which these students can use them in their lives. We have a pool of volunteers to execute the activities to teach the students the respective skills. Due to covid-19  we are prepared to conduct these activities virtually as well.";https   www.sgsocialsupport.com resource vS3CawYVkYx;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Forte360 forte360.initiatives@gmail.com Website;https   www.sgsocialsupport.com resource vS3CawYVkYx
Grace Orchard School;Grace Orchard School  GOS  caters to students aged 7   18 years old who have been diagnosed with Mild Intellectual Disability  MID  as well as those with Mild Autism Spectrum Disorders  ASD . The school is specifically for students ranging from 7-18 years old who have Intellectual Quotient  IQ  which falls within the range of 50-70.;https   www.sgsocialsupport.com resource AVf5xvYe9-Q;No Content Found;;Please contact the organisation for more details.;Please contact the organisation for more details.;"Grace Orchard School     Leaflet   OneMap   contributors   Singapore Land Authority 170 West Coast Road 
S127443 6561 9128 info@go.edu.sg Website";https   www.sgsocialsupport.com resource AVf5xvYe9-Q
Gracehaven Fostering  The Salvation Army ;"Appointed by the Ministry of Social and Family Development  we collaborate with foster families to provide a safe and secure home for foster children and young persons who require care and protection. These children are in foster care due to reasons that may lead to their family being unable to care for them temporarily.
We are committed to safeguarding and nurturing children and youth who need care and protection. Our two residential homes  together with our Interim Placement and Assessment Centre  cares for around 150 persons a year. Gracehaven Fostering supports around 100 foster children and youth in the community.";https   www.sgsocialsupport.com resource x-28RRgKQqn;No Content Found;Please contact the organisation for more details.;"Regular Contact
Support is given through home visits  calls and a 24 7 emergency hotline. Specialised Training
Tailored programmes are provided to equip foster parents. Support Groups
Provides support for foster parents through the sharing of experiences and knowledge. Finances
A monthly fostering allowance  medical and subsidised child student care fees are provided.";If you are interested to be a foster parent  please download the application form or click Frequently Asked Questions for more information.;"Gracehaven  The Salvation Army      Leaflet   OneMap   contributors   Singapore Land Authority 3 Lorong Napiri 
S547528 8833 8173 gracehaven.fostering@smm.salvationarmy.org Website";https   www.sgsocialsupport.com resource x-28RRgKQqn
Happy Children Happy Future;"Happy Children Happy Future  HCHF  was founded by Gary Lau Hwei in June 2017. HCHF targets Pri 1 to Sec 3 students  who comes from either low-income and or single-parent families.
Many times  these vulnerable children lacked tangible resources to succeed in their studies. With a lack of resources and opportunities  their future is affected. Therefore  HCHF aims to help ease their predicaments and improve their quality of life. Tuition conducted will be complimentary.
PROGRAMMES

Group Tuition  GT  Programme - The GT programme is conducted at selected RC and FSC centres. It targets at children from Pri 1 to Sec 3 students. It is conducted in a weekly basis from February to May and July to October. Each session is between 1 hour to 1 hour 30 minutes.
Board Game  BG  Programme - BG programme is a social development programme where volunteers and children come together and spend their time meaningfully through board games. It is situated in a selected few RC centres. It helds in every last week of every month.
Together We Are One Programme - Workshop and outing events that are held every once or twice a year. These events are usually sponsored by external parties and organized by the HCHF team.";https   www.sgsocialsupport.com resource bsszAPLd8wq;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Happy Children Happy Future 8715 4128 hchf.community@gmail.com Website;https   www.sgsocialsupport.com resource bsszAPLd8wq
Home Based Childminding Programme  Daughters of Tomorrow ;Economically challenged parents could face limited employment options due to irregular working hours and may require alternate caregiving arrangements beyond traditional child care institutions who work the standard office hours.The Home Based Childminding Programme aims to support these parents in achieving stability  self-reliance  and ultimately social mobility by providing after-hours childminding services to allow them to seek employment opportunities or to go for skills training. nbsp The Home Based Childminding Programme has expanded its services from Punggol and Bedok to all of Singapore as of 23 Jan 2023.;https   www.sgsocialsupport.com resource NzRWmsVqgky;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Home Based Childminding Programme  Daughters of Tomorrow  HomeChildminding@DaughtersOfTomorrow.org Website;https   www.sgsocialsupport.com resource NzRWmsVqgky
Huggies Singapore Diaper Bank @ North West  North West CDC ;"Huggies Singapore Diaper Bank @ North West provides children diapers to low-income young families to help defray some household expenses and ease their financial stress on raising children.
Eligible applicants may apply during the two application windows each year  and receive six packets of diapers for children from newborn up to four years old.";https   www.sgsocialsupport.com resource 8srCQdZ9KFk;No Content Found;Singapore Citizen  or Permanent Resident  at least one immediate family member in the same household must be a Singapore Citizen  Resident of the North West District  Monthly household income of    3 400 or monthly Per Capita Income of    850 Please note that the applications will open in April and October 2024.;Please contact the organisation for more details.;Please contact the organisation for more details.;North West CDC 6248 5566 northwest cdc@pa.gov.sg Website;https   www.sgsocialsupport.com resource 8srCQdZ9KFk
I Am Talented  IAT ;I Am Talented is a social empowerment initiative for youth in Singapore to explore areas of interest in non-academic pathways.;https   www.sgsocialsupport.com resource 4KZVQZkCxSy;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;I Am Talented  IAT  iamtalented@googlegroups.com Website;https   www.sgsocialsupport.com resource 4KZVQZkCxSy
Jiayou Station;"Jiayou Station is a peer mentorship programme that aims to provide mentorship support for students who can use the help  in both academic and aspirational areas. Through regular tutoring sessions and sharing sessions  our goal is to nurture greater motivation for students to aspire higher  and to provide them with the knowledge needed to realise these aspirations.
Our Instagram features our Void Deck initiative  sharing inspiring stories of people who made unique decisions in their student lives through engaging comics that feature our titular mascot  Oli 
Our Mission is 

Academic  To provide tailored academic assistance to individual students through regular tutoring sessions.
Aspirational  To capitalise on shared experiences of the volunteering community to help students develop their extracurricular interest.";https   www.sgsocialsupport.com resource 9k38wfyXDKa;No Content Found;Please contact the organisation for more details.;Please contact the organisation for more details.;Please contact the organisation for more details.;Jiayou Station Website;https   www.sgsocialsupport.com resource 9k38wfyXDKa
